781,grasp,AnyHand,ring1_6
783,move,ring1_6,6.794153,-0.17585252,3.9934003,0.012724741,0.02744649,0.95258105
784,move,ring1_6,6.936747,-0.17584871,4.440918,0.012724741,0.02744649,0.95258105
784,move,ring1_3,-6.9770346,-0.13730946,1.749672,0.010253224,0.009298301,6.5543985
785,move,ring1_6,7.059978,-0.17584966,5.4455957,0.012724741,0.02744649,0.95258105
786,move,ring1_6,7.068674,-0.17584775,6.2636147,0.012724741,0.02744649,0.95258105
787,move,ring1_6,7.0571985,-0.17584966,7.1191063,0.012724741,0.02744649,0.95258105
788,move,ring1_6,7.0706635,-0.1758468,8.313926,0.012724741,0.02744649,0.95258105
789,move,ring1_6,7.0423813,-0.17585061,9.270365,0.012724741,0.02744649,0.95258105
790,move,ring1_6,4.90254,-0.17584871,10.193788,0.012724741,0.02744649,0.95258105
791,move,ring1_6,2.8922892,-0.17583917,10.004866,0.012724741,0.02744649,0.95258105
791,move,ring1_3,-6.965442,-0.16878033,1.7478979,0.122348145,0.05429066,6.3232903
792,move,ring1_6,0.7938795,-0.17582296,10.047464,0.012724741,0.02744649,0.95258105
793,move,ring1_6,0.5039005,-0.17579912,9.941523,0.012724741,0.02744649,0.95258105
793,move,ring1_3,-6.9609194,-0.18587348,1.7498832,0.013152581,0.004497441,6.345558
794,move,ring1_6,0.17725849,-0.17577909,9.685599,0.012724741,0.02744649,0.95258105
796,move,ring1_6,0.11970568,-0.17577623,9.685597,0.012724741,0.02744649,0.95258105
797,move,ring1_6,0.081156254,-0.17577432,9.685596,0.012724741,0.02744649,0.95258105
798,move,ring1_6,0.048203945,-0.1757686,9.70762,0.012724741,0.02744649,0.95258105
799,move,ring1_6,0.009678841,-0.17576288,9.707617,0.012724741,0.02744649,0.95258105
