302,grasp,AnyHand,ring1_3
304,move,ring1_3,-6.9370823,-0.14408752,4.251175,-0.002416923,-0.008046876,5.5575385
305,move,ring1_3,-6.9084706,-0.14408848,4.6520815,-0.002416923,-0.008046876,5.5575385
306,move,ring1_3,-7.091091,-0.14408085,5.376644,-0.002416923,-0.008046876,5.5575385
307,move,ring1_3,-7.157827,-0.1440799,6.2000904,-0.002416923,-0.008046876,5.5575385
308,move,ring1_3,-7.1410522,-0.14407799,6.887333,-0.002416923,-0.008046876,5.5575385
309,move,ring1_3,-7.0843234,-0.1440799,7.5463953,-0.002416923,-0.008046876,5.5575385
310,move,ring1_3,-7.070216,-0.14408085,8.157323,-0.002416923,-0.008046876,5.5575385
311,move,ring1_3,-6.8897924,-0.1440799,9.332972,-0.002416923,-0.008046876,5.5575385
312,move,ring1_3,-5.442658,-0.1440694,10.816837,-0.002416923,-0.008046876,5.5575385
313,move,ring1_3,-1.9138026,-0.14407131,10.719899,-0.002416923,-0.008046876,5.5575385
314,move,ring1_3,0.459805,-0.14407322,10.082927,-0.002416923,-0.008046876,5.5575385
315,move,ring1_3,0.54845285,-0.14407322,10.021886,-0.002416923,-0.008046876,5.5575385
316,move,ring1_3,0.082924366,-0.14407417,9.837771,-0.002416923,-0.008046876,5.5575385
317,move,ring1_3,-0.08786678,-0.1440694,9.754437,-0.002416923,-0.008046876,5.5575385
319,move,ring1_3,-0.060745716,-0.1440694,9.712867,-0.002416923,-0.008046876,5.5575385
320,move,ring1_3,-0.018110275,-0.1440694,9.69204,-0.002416923,-0.008046876,5.5575385
