258,grasp,AnyHand,ring1_6
259,move,ring1_6,6.98707,0.08205394,2.398862,0.0141695,0.0019174819,0.07322362
260,move,ring1_6,7.028596,0.082055844,2.6991186,0.0141695,0.0019174819,0.07322362
261,move,ring1_6,7.0372686,0.08205394,3.6352472,0.0141695,0.0019174819,0.07322362
262,move,ring1_6,7.0553164,0.08205394,5.0592384,0.0141695,0.0019174819,0.07322362
263,move,ring1_6,7.101173,0.082055844,5.80009,0.0141695,0.0019174819,0.07322362
264,move,ring1_6,7.2024584,0.082055844,6.751113,0.0141695,0.0019174819,0.07322362
265,move,ring1_6,7.1415663,0.08205775,7.8031483,0.0141695,0.0019174819,0.07322362
266,move,ring1_6,7.124448,0.08206157,8.484726,0.0141695,0.0019174819,0.07322362
267,move,ring1_6,6.9685984,0.082069196,9.943241,0.0141695,0.0019174819,0.07322362
268,move,ring1_6,5.3723073,0.08206538,10.540117,0.0141695,0.0019174819,0.07322362
269,move,ring2_6,-6.99178,-0.19435702,1.7500088,-0.0015687832,-0.0024418053,-0.33888575
269,move,ring1_6,2.6364908,0.08207301,10.414686,0.0141695,0.0019174819,0.07322362
269,move,ring2_3,-6.9941216,-0.195743,2.75002,-0.0020503537,-0.0038504181,-0.79449844
270,move,ring1_6,1.7313161,0.08209018,10.393039,0.0141695,0.0019174819,0.07322362
271,move,ring2_6,-6.992357,-0.19993609,1.7504349,-0.012912908,-0.0226404,-0.2896345
271,move,ring1_6,0.9219551,0.08211688,10.308898,0.0141695,0.0019174819,0.07322362
271,move,ring2_3,-6.9950504,-0.20130017,2.75028,-0.013824532,-0.019116469,-0.74710464
272,move,ring1_6,0.48227215,0.08213023,10.115553,0.0141695,0.0019174819,0.07322362
273,move,ring1_6,0.28638268,0.0821226,9.767255,0.0141695,0.0019174819,0.07322362
274,move,ring1_6,-0.06001091,0.082120694,9.523568,0.0141695,0.0019174819,0.07322362
276,move,ring1_6,-0.040010452,0.0821226,9.590413,0.0141695,0.0019174819,0.07322362
