81,grasp,AnyHand,ring1_6
83,move,ring2_6,-6.99235,-0.039961252,1.7854679,-0.73369557,-0.11462302,0.12078072
83,move,ring1_6,-6.982498,-0.0014170323,5.008532,0.011832691,-0.0067278743,-0.010514105
83,move,ring2,-7.0128813,-0.020196702,3.7856295,-0.72000235,-0.13200213,-0.22102495
83,move,ring2_3,-6.997223,-0.027364539,2.7857628,-0.7276502,-0.13657215,-0.29215202
84,move,ring2_6,-7.0086255,-0.048811346,1.7493907,-0.014389752,-0.0011740115,-0.27794343
84,move,ring1_6,-7.0130672,-0.0014189397,5.346124,0.011832691,-0.0067278743,-0.010514105
84,move,ring2,-7.025096,-0.053940892,3.7496014,-0.003605535,-0.0076172645,-0.61363864
84,move,ring2_3,-7.011427,-0.048739158,2.7496998,-0.006919078,-0.013211231,-0.68790853
85,move,ring1_6,-7.0085196,-0.0014170323,5.9741282,0.011832691,-0.0067278743,-0.010514105
86,move,ring1_6,-6.9842296,-0.0014170323,6.55483,0.011832691,-0.0067278743,-0.010514105
87,move,ring1_6,-6.9627995,-0.001415125,7.0661874,0.011832691,-0.0067278743,-0.010514105
88,move,ring1_6,-6.907623,-0.0014132176,7.9017653,0.011832691,-0.0067278743,-0.010514105
89,move,ring1_6,-6.923512,-0.0014132176,8.489185,0.011832691,-0.0067278743,-0.010514105
90,move,ring1_6,-6.946497,-0.001415125,9.319859,0.011832691,-0.0067278743,-0.010514105
91,move,ring1_6,-6.898986,-0.0014113103,9.515957,0.011832691,-0.0067278743,-0.010514105
92,move,ring1_6,-6.0077257,-0.0014036809,9.6455,0.011832691,-0.0067278743,-0.010514105
93,move,ring1_6,-4.8587346,-0.0013903294,9.921356,0.011832691,-0.0067278743,-0.010514105
94,move,ring2_6,-7.006141,-0.071351685,1.7498549,1.4135019E-4,-0.004930312,-0.22801782
94,move,ring1_6,-3.9249277,-0.0013903294,9.942369,0.011832691,-0.0067278743,-0.010514105
94,move,ring2,-7.021902,-0.076695524,3.7497373,-0.0024491358,-0.011209468,-0.58295625
94,move,ring2_3,-7.008556,-0.07143809,2.749897,0.0012347554,-0.0036601229,-0.6453241
101,move,ring1_6,0.020394087,-0.0014132176,9.424298,0.011832691,-0.0067278743,-0.010514105
102,move,ring1_6,4.9829073,-0.0014494573,9.508858,0.011832691,-0.0067278743,-0.010514105
103,move,ring1_6,6.2833576,-0.0014723454,9.424328,0.011832691,-0.0067278743,-0.010514105
104,move,ring1_6,6.8161583,-0.0014876042,9.44592,0.011832691,-0.0067278743,-0.010514105
105,move,ring1_6,7.1536865,-0.001502863,9.508885,0.011832691,-0.0067278743,-0.010514105
106,move,ring1_6,7.221699,-0.0015104924,9.592967,0.011832691,-0.0067278743,-0.010514105
108,move,ring1_6,7.2115417,-0.0015181218,9.696757,0.011832691,-0.0067278743,-0.010514105
109,move,ring1_6,7.1336527,-0.0015276585,9.717417,0.011832691,-0.0067278743,-0.010514105
110,move,ring1_6,7.057946,-0.001535288,9.717421,0.011832691,-0.0067278743,-0.010514105
113,move,ring1_6,7.005108,-0.001546732,9.67553,0.011832691,-0.0067278743,-0.010514105
