993,grasp,AnyHand,ring1_3
996,move,ring1_3,6.9606385,-0.18261746,3.5904033,0.0010634067,0.025999455,7.2557197
997,move,ring1_3,6.9519515,-0.1826146,4.364294,0.0010634067,0.025999455,7.2557197
998,move,ring1_3,6.961933,-0.18261364,5.437049,0.0010634067,0.025999455,7.2557197
999,move,ring1_3,7.055311,-0.18261364,6.395665,0.0010634067,0.025999455,7.2557197
1000,move,ring1_3,7.0025043,-0.18261746,7.204875,0.0010634067,0.025999455,7.2557197
1001,move,ring1_3,6.9669085,-0.18261841,8.324644,0.0010634067,0.025999455,7.2557197
1002,move,ring1_3,6.776795,-0.18261269,9.879151,0.0010634067,0.025999455,7.2557197
1003,move,ring1_3,3.0178137,-0.18261746,10.470311,0.0010634067,0.025999455,7.2557197
1004,move,ring1_3,1.4678826,-0.18261746,10.491296,0.0010634067,0.025999455,7.2557197
1005,move,ring1_3,1.3016,-0.18261746,10.491296,0.0010634067,0.025999455,7.2557197
1012,move,ring1_3,-3.1882346,-0.18261936,10.413589,0.0010634067,0.025999455,7.2557197
1013,move,ring1_3,-5.9706173,-0.18261269,10.218757,0.0010634067,0.025999455,7.2557197
1014,move,ring1_3,-6.6932406,-0.1825898,10.178982,0.0010634067,0.025999455,7.2557197
1015,move,ring1_3,-6.898965,-0.18258408,9.980993,0.0010634067,0.025999455,7.2557197
1016,move,ring1_3,-7.1822786,-0.18257454,9.779824,0.0010634067,0.025999455,7.2557197
1018,move,ring1_3,-7.182278,0.07114673,9.660403,0.0010634067,0.025999455,7.2557197
1022,move,ring1_3,-7.1822786,0.048105955,9.626991,0.0010634067,0.025999455,7.2557197
1023,move,ring1_3,-7.1822786,-0.0031712055,9.6512575,0.0010634067,0.025999455,7.2557197
1026,move,ring1_3,-7.092278,-0.0031731129,9.631283,0.0010634067,0.025999455,7.2557197
1028,move,ring1_3,-7.0633163,-0.0031750202,9.589679,0.0010634067,0.025999455,7.2557197
