173,grasp,AnyHand,ring2
175,move,ring2,-7.0193853,-0.056307156,4.027357,9.6426473E-4,-0.0027253018,-1.0493276
176,move,ring2,-7.001354,-0.056307156,4.9575233,9.6426473E-4,-0.0027253018,-1.0493276
177,move,ring2,-7.017401,-0.056306202,6.3343344,9.6426473E-4,-0.0027253018,-1.0493276
178,move,ring2_6,-7.003695,-0.06725637,1.749993,0.0032803004,-0.0073218932,-0.64973384
178,move,ring2,-7.019842,-0.05630048,7.254013,9.6426473E-4,-0.0027253018,-1.0493276
178,move,ring2_3,-7.0062323,-0.067419186,2.7499597,0.0024007321,-0.0049269237,-1.0908614
179,move,ring2,-7.0086036,-0.056302387,7.7823725,9.6426473E-4,-0.0027253018,-1.0493276
180,move,ring2,-6.94044,-0.05630048,10.067395,9.6426473E-4,-0.0027253018,-1.0493276
181,move,ring2,-6.6018276,-0.056302387,11.264624,9.6426473E-4,-0.0027253018,-1.0493276
182,move,ring2,-1.4871001,-0.056302387,10.259859,9.6426473E-4,-0.0027253018,-1.0493276
183,move,ring2,-0.56034994,-0.056302387,10.110807,9.6426473E-4,-0.0027253018,-1.0493276
184,move,ring2_6,-7.0032916,-0.07904071,1.7500591,0.014390876,0.011007334,-0.72547805
184,move,ring2,-0.30454302,-0.05630048,9.980774,9.6426473E-4,-0.0027253018,-1.0493276
184,move,ring2_3,-7.0053754,-0.07952973,2.7501054,0.012205461,0.01039462,-1.1749265
185,move,ring2,-0.049120903,-0.056301434,9.763477,9.6426473E-4,-0.0027253018,-1.0493276
186,move,ring2,-0.06672382,-0.056302387,9.851316,9.6426473E-4,-0.0027253018,-1.0493276
187,move,ring2,-0.07527447,-0.05630048,9.89476,9.6426473E-4,-0.0027253018,-1.0493276
